oid,uid,Date,product_name,pid
726,3145,23-02-2015,beef,8
727,1099,13-08-2015,spread cheese,149
728,3188,6/12/2015,tropical fruit,156
729,3748,13-10-2015,packaged fruit/vegetables,103
730,4655,31-03-2015,whole milk,164
731,1827,1/5/2015,meat,90
732,2485,17-02-2015,onions,99
733,4683,15-01-2015,frankfurter,56
734,4358,6/11/2015,beef,8
735,1931,9/10/2015,beef,8
736,2490,18-12-2015,sausage,130
737,4842,8/12/2015,chicken,27
738,4616,1/1/2015,canned beer,20
739,2810,22-09-2015,sausage,130
740,2785,18-10-2015,tropical fruit,156
741,3591,20-07-2015,frankfurter,56
742,3896,10/9/2015,sausage,130
743,3842,1/7/2015,beef,8
744,2648,10/7/2015,tropical fruit,156
745,4688,2/10/2015,yogurt,165
746,3511,26-08-2015,frankfurter,56
747,3084,4/9/2015,bottled beer,11
748,3810,7/5/2015,grapes,65
749,4348,26-02-2015,beverages,10
750,3584,10/3/2015,curd,40
751,2620,11/6/2015,ice cream,74
752,2716,18-01-2015,sausage,130
753,3797,10/8/2015,other vegetables,102
754,2976,2/6/2015,dessert,44
755,2762,7/11/2015,decalcifier,42
756,3752,25-04-2015,canned beer,20
757,1659,30-11-2015,coffee,34
758,4109,8/2/2015,berries,9
759,1542,7/8/2015,pork,111
760,2068,7/6/2015,frankfurter,56
761,4509,14-06-2015,pork,111
762,4646,14-06-2015,frankfurter,56
763,2122,7/4/2015,frozen dessert,58
764,2730,15-06-2015,chicken,27
765,1800,31-07-2015,vinegar,158
766,1456,18-09-2015,rolls/buns,122
767,1138,2/9/2015,whole milk,164
768,4104,12/6/2015,pork,111
769,4985,28-02-2015,rolls/buns,122
770,3181,13-12-2015,grapes,65
771,3178,21-10-2015,frankfurter,56
772,1688,10/11/2015,finished products,51
773,1488,28-11-2015,onions,99
774,4975,8/5/2015,tropical fruit,156
775,4697,9/1/2015,other vegetables,102
776,4742,11/1/2015,ham,67
777,2640,22-04-2015,other vegetables,102
778,2548,25-12-2015,curd,40
779,2825,29-12-2015,sausage,130
780,2592,4/7/2015,canned beer,20
781,3622,28-12-2015,ham,67
782,4852,21-08-2015,packaged fruit/vegetables,103
783,1839,3/9/2015,meat,90
784,2413,4/4/2015,whole milk,164
785,2982,14-06-2015,canned beer,20
786,1981,31-10-2015,chicken,27
787,4440,21-09-2015,rolls/buns,122
788,3497,24-11-2015,pet care,106
789,3668,18-12-2015,root vegetables,123
790,4460,28-05-2015,pastry,105
791,1335,16-01-2015,frankfurter,56
792,4303,7/12/2015,chicken,27
793,3508,28-02-2015,frozen dessert,58
794,1959,19-03-2015,citrus fruit,30
795,3856,6/3/2015,sausage,130
796,3141,29-07-2015,root vegetables,123
797,4640,25-09-2015,root vegetables,123
798,4851,25-05-2015,bottled beer,11
799,3306,22-09-2015,frankfurter,56
800,2193,8/4/2015,root vegetables,123
801,1156,13-09-2015,berries,9
802,4596,8/4/2015,hamburger meat,68
803,1245,8/10/2015,tropical fruit,156
804,1515,5/7/2015,frankfurter,56
805,2564,14-07-2015,frankfurter,56
806,4527,18-10-2015,soda,138
807,2487,9/7/2015,ice cream,74
808,3420,27-02-2015,beef,8
809,4442,28-11-2015,whole milk,164
810,3164,30-04-2015,pork,111
811,3601,1/4/2015,whole milk,164
812,3176,25-05-2015,bottled beer,11
813,2568,22-07-2015,pork,111
814,1856,26-10-2015,root vegetables,123
815,3859,30-09-2015,canned beer,20
816,1668,21-08-2015,citrus fruit,30
817,4499,23-08-2015,pip fruit,109
818,1753,21-08-2015,root vegetables,123
819,3829,25-06-2015,tropical fruit,156
820,4825,8/1/2015,beef,8
821,3694,10/11/2015,chicken,27
822,4147,2/1/2015,citrus fruit,30
823,2196,9/10/2015,meat,90
824,2229,22-05-2015,cream cheese ,39
825,4724,3/9/2015,citrus fruit,30
826,3066,11/10/2015,specialty bar,143
827,1120,8/6/2015,meat,90
828,4769,22-08-2015,citrus fruit,30
829,4711,17-09-2015,frankfurter,56
830,2391,22-06-2015,citrus fruit,30
831,1216,4/3/2015,turkey,157
832,3154,14-05-2015,citrus fruit,30
833,3911,30-07-2015,sausage,130
834,3111,15-10-2015,newspapers,95
835,1385,26-11-2015,whole milk,164
836,1158,21-03-2015,yogurt,165
837,2733,22-07-2015,yogurt,165
838,4999,26-12-2015,bottled water,12
839,2882,12/6/2015,berries,9
840,2590,25-06-2015,packaged fruit/vegetables,103
841,4249,4/8/2015,frankfurter,56
842,3012,3/5/2015,nuts/prunes,97
843,1533,7/11/2015,citrus fruit,30
844,1667,12/1/2015,beef,8
845,4323,13-05-2015,whole milk,164
846,2087,22-02-2015,other vegetables,102
847,1853,31-05-2015,beef,8
848,2157,29-10-2015,fish,52
849,1136,29-10-2015,other vegetables,102
850,2049,7/10/2015,tropical fruit,156
851,3122,2/5/2015,coffee,34
852,2245,15-05-2015,sausage,130
853,4746,18-10-2015,meat,90
854,4224,24-02-2015,chicken,27
855,4219,19-03-2015,berries,9
856,2641,1/1/2015,frozen meals,61
857,3173,25-07-2015,whipped/sour cream,160
858,2191,19-10-2015,beef,8
859,4212,7/4/2015,chicken,27
860,1902,1/12/2015,chicken,27
861,1347,27-03-2015,beef,8
862,1578,23-06-2015,packaged fruit/vegetables,103
863,1264,23-11-2015,sugar,150
864,4632,30-09-2015,frankfurter,56
865,3452,1/11/2015,berries,9
866,4822,10/2/2015,bottled water,12
867,3987,18-06-2015,sausage,130
868,1672,7/10/2015,whole milk,164
869,4864,1/12/2015,ice cream,74
870,3368,9/3/2015,frankfurter,56
871,1283,22-09-2015,root vegetables,123
872,4428,28-06-2015,sausage,130
873,2577,25-10-2015,sausage,130
874,1973,24-10-2015,beef,8
875,3284,23-01-2015,fruit/vegetable juice,64
876,1905,19-05-2015,sugar,150
877,2226,9/3/2015,berries,9
878,1932,4/9/2015,yogurt,165
879,4506,11/8/2015,pork,111
880,1843,27-11-2015,bottled beer,11
881,3973,27-07-2015,curd,40
882,1651,28-07-2015,beef,8
883,3997,12/10/2015,pork,111
884,4796,25-08-2015,white bread,162
885,1245,24-09-2015,grapes,65
886,3579,17-08-2015,potato products,113
887,4387,10/2/2015,root vegetables,123
888,2496,29-06-2015,chicken,27
889,3590,28-03-2015,chicken,27
890,2890,26-04-2015,fish,52
891,1401,27-01-2015,canned beer,20
892,3297,21-05-2015,other vegetables,102
893,2867,23-12-2015,chicken,27
894,1365,20-05-2015,other vegetables,102
895,2355,24-07-2015,tropical fruit,156
896,1170,19-03-2015,whole milk,164
897,3554,21-03-2015,beef,8
898,4171,26-01-2015,sausage,130
899,3963,17-09-2015,whole milk,164
900,3076,8/12/2015,rolls/buns,122
901,1629,17-05-2015,citrus fruit,30
902,1366,30-05-2015,whole milk,164
903,3677,29-07-2015,pastry,105
904,2844,21-05-2015,tropical fruit,156
905,4509,28-09-2015,sliced cheese,135
906,3245,11/5/2015,soda,138
907,2294,22-06-2015,ham,67
908,1234,20-11-2015,salty snack,128
909,3001,24-12-2015,whole milk,164
910,3587,5/8/2015,root vegetables,123
911,2700,22-01-2015,soda,138
912,3838,14-12-2015,curd,40
913,4045,22-12-2015,bottled water,12
914,1858,25-04-2015,packaged fruit/vegetables,103
915,2280,11/1/2015,tropical fruit,156
916,2454,6/4/2015,ham,67
917,4437,9/10/2015,pork,111
918,1685,30-03-2015,beverages,10
919,2349,26-02-2015,sausage,130
920,1463,24-12-2015,sausage,130
921,3470,19-02-2015,root vegetables,123
922,4914,29-11-2015,whole milk,164
923,2448,31-08-2015,frankfurter,56
924,3387,10/5/2015,soda,138
925,3167,4/11/2015,soda,138
926,3175,17-03-2015,frankfurter,56
927,2678,21-09-2015,berries,9
928,4627,18-12-2015,canned beer,20
929,1773,17-10-2015,frankfurter,56
930,3100,23-05-2015,frankfurter,56
931,3232,29-05-2015,berries,9
932,3673,12/8/2015,frankfurter,56
933,4068,19-11-2015,newspapers,95
934,2340,7/10/2015,frozen fish,59
935,1930,1/3/2015,tropical fruit,156
936,3526,2/6/2015,beef,8
937,1617,10/2/2015,rolls/buns,122
938,1028,11/7/2015,specialty chocolate,145
939,4440,1/12/2015,sparkling wine,142
940,3554,23-07-2015,citrus fruit,30
941,1632,15-12-2015,onions,99
942,1429,7/2/2015,whole milk,164
943,1225,20-05-2015,photo/film,107
944,2509,15-07-2015,hamburger meat,68
945,4945,2/8/2015,other vegetables,102
946,4342,18-03-2015,whole milk,164
947,1832,28-09-2015,pork,111
948,1518,21-06-2015,tropical fruit,156
949,1512,20-09-2015,chicken,27
950,4818,20-03-2015,other vegetables,102
951,4686,19-08-2015,sausage,130
952,4986,1/2/2015,whole milk,164
953,2755,6/2/2015,rolls/buns,122
954,4532,29-11-2015,hygiene articles,73
955,2070,16-08-2015,ice cream,74
956,1894,9/5/2015,curd,40
957,3473,25-01-2015,whole milk,164
958,2140,28-09-2015,onions,99
959,3286,23-12-2015,finished products,51
960,4729,8/4/2015,salt,127
961,3204,20-02-2015,tropical fruit,156
962,1574,18-04-2015,other vegetables,102
963,3361,22-07-2015,chocolate,28
964,1776,25-02-2015,ice cream,74
965,2009,11/10/2015,tropical fruit,156
966,3479,24-03-2015,frankfurter,56
967,2394,22-11-2015,butter,15
968,1337,25-12-2015,other vegetables,102
969,3574,13-06-2015,tropical fruit,156
970,1727,18-07-2015,citrus fruit,30
971,1016,5/10/2015,UHT-milk,1
972,4326,21-01-2015,beef,8
973,2212,22-09-2015,curd,40
974,1990,1/8/2015,citrus fruit,30
975,3836,6/12/2015,yogurt,165
976,4560,1/7/2015,bottled beer,11
977,1119,4/2/2015,grapes,65
978,1379,18-05-2015,pork,111
979,1658,3/9/2015,sausage,130
980,2948,16-06-2015,frankfurter,56
981,1273,4/5/2015,artif. sweetener,3
982,1155,27-12-2015,frankfurter,56
983,1672,5/2/2015,pip fruit,109
984,3841,2/4/2015,frankfurter,56
985,1683,20-08-2015,whole milk,164
986,1774,7/8/2015,domestic eggs,49
987,4441,17-06-2015,packaged fruit/vegetables,103
988,1929,2/5/2015,chicken,27
989,1273,31-01-2015,pork,111
990,2920,11/10/2015,citrus fruit,30
991,2467,18-04-2015,light bulbs,80
992,2678,28-11-2015,cream cheese ,39
993,3423,2/6/2015,sausage,130
994,4223,19-07-2015,citrus fruit,30
995,2846,23-09-2015,other vegetables,102
996,4103,26-07-2015,chicken,27
997,4789,2/5/2015,ice cream,74
998,4916,26-02-2015,pork,111
999,2518,3/5/2015,pork,111
1000,2622,7/3/2015,onions,99
1001,4321,29-01-2015,tropical fruit,156
1002,2050,28-06-2015,whipped/sour cream,160
1003,2146,20-06-2015,berries,9
1004,3938,26-05-2015,berries,9
1005,1636,19-09-2015,rolls/buns,122
1006,4694,29-07-2015,ice cream,74
1007,2432,7/7/2015,coffee,34
1008,4937,18-05-2015,whole milk,164
1009,1293,1/3/2015,whole milk,164
1010,2883,17-02-2015,citrus fruit,30
1011,2267,30-01-2015,beef,8
1012,3997,9/6/2015,pork,111
1013,4792,20-07-2015,turkey,157
1014,2292,25-03-2015,margarine,88
1015,1018,23-05-2015,butter milk,16
1016,4922,13-02-2015,beef,8
1017,3151,25-09-2015,bottled water,12
1018,2517,4/7/2015,pip fruit,109
1019,1499,17-05-2015,whole milk,164
1020,4993,21-01-2015,chocolate,28
1021,1606,11/11/2015,frankfurter,56
1022,2918,10/8/2015,whole milk,164
1023,1815,13-01-2015,sausage,130
1024,4524,5/7/2015,grapes,65
1025,1395,11/6/2015,brown bread,14
1026,3456,16-06-2015,root vegetables,123
1027,1597,5/2/2015,UHT-milk,1
1028,2315,2/5/2015,onions,99
1029,4095,29-09-2015,beef,8
1030,3680,24-11-2015,pork,111
1031,2847,23-11-2015,canned beer,20
1032,3426,25-10-2015,yogurt,165
1033,4750,4/8/2015,yogurt,165
1034,1384,9/8/2015,pip fruit,109
1035,3120,9/8/2015,meat,90
1036,1081,25-04-2015,coffee,34
1037,1171,5/5/2015,bottled water,12
1038,4932,8/7/2015,bottled beer,11
1039,4189,11/9/2015,sausage,130
1040,4455,9/9/2015,shopping bags,133
1041,2928,11/2/2015,pork,111
1042,4817,18-03-2015,frankfurter,56
1043,4257,28-06-2015,ice cream,74
1044,4254,20-07-2015,root vegetables,123
1045,4071,19-09-2015,sausage,130
1046,2109,28-10-2015,sausage,130
1047,1412,5/7/2015,root vegetables,123
1048,4088,23-09-2015,canned vegetables,23
1049,4056,20-10-2015,tropical fruit,156
1050,4441,5/5/2015,grapes,65
1051,4363,1/7/2015,whole milk,164
1052,2107,27-11-2015,frankfurter,56
1053,2941,23-02-2015,dessert,44
1054,1497,26-07-2015,shopping bags,133
1055,2211,1/1/2015,butter,15
1056,3510,2/1/2015,frankfurter,56
1057,4074,27-05-2015,pork,111
1058,3190,21-11-2015,whole milk,164
1059,2297,1/3/2015,brown bread,14
1060,3311,1/7/2015,frozen fish,59
1061,3085,21-01-2015,soda,138
1062,3693,16-11-2015,whole milk,164
1063,4859,7/7/2015,pork,111
1064,2125,25-06-2015,whipped/sour cream,160
1065,2261,4/4/2015,frankfurter,56
1066,3679,27-11-2015,grapes,65
1067,4165,18-08-2015,sausage,130
1068,3538,1/3/2015,citrus fruit,30
1069,3913,19-02-2015,ham,67
1070,2336,14-04-2015,chewing gum,26
1071,3549,1/8/2015,beef,8
1072,4434,21-09-2015,beef,8
1073,2854,8/2/2015,other vegetables,102
1074,3413,8/2/2015,frankfurter,56
1075,1780,13-10-2015,canned fish,21
1076,2899,6/9/2015,sausage,130
1077,2106,13-08-2015,bottled water,12
1078,3929,30-07-2015,specialty cheese,144
1079,3857,1/10/2015,bottled water,12
1080,4459,18-12-2015,bottled water,12
1081,4551,28-07-2015,chicken,27
1082,4042,17-12-2015,frankfurter,56
1083,2599,6/5/2015,chicken,27
1084,1045,25-11-2015,chicken,27
1085,4677,24-01-2015,butter,15
1086,1580,14-06-2015,citrus fruit,30
1087,3269,7/10/2015,whipped/sour cream,160
1088,4368,29-01-2015,frankfurter,56
1089,1111,20-11-2015,beef,8
1090,4841,13-09-2015,chicken,27
1091,3047,7/9/2015,sausage,130
1092,4349,14-03-2015,citrus fruit,30
1093,3580,24-11-2015,ice cream,74
1094,2370,18-07-2015,specialty chocolate,145
1095,3094,28-06-2015,frankfurter,56
1096,1146,12/9/2015,pork,111
1097,2287,16-12-2015,UHT-milk,1
1098,3911,23-08-2015,UHT-milk,1
1099,4891,19-04-2015,cookware,37
1100,4837,2/12/2015,citrus fruit,30
1101,4464,21-10-2015,sausage,130
1102,2940,18-10-2015,frankfurter,56
1103,4972,6/2/2015,citrus fruit,30
1104,4890,3/7/2015,ham,67
1105,4295,17-07-2015,ham,67
1106,2729,24-09-2015,bottled water,12
1107,1125,19-11-2015,popcorn,110
1108,1850,11/1/2015,tropical fruit,156
1109,2928,22-09-2015,frankfurter,56
1110,3717,30-05-2015,hamburger meat,68
1111,3809,24-03-2015,soda,138
1112,3437,2/2/2015,sausage,130
1113,1481,17-01-2015,yogurt,165
1114,1050,4/5/2015,meat,90
1115,2918,16-03-2015,red/blush wine,119
1116,4499,8/8/2015,UHT-milk,1
1117,4117,6/1/2015,brown bread,14
1118,1630,22-05-2015,semi-finished bread,132
1119,3715,11/5/2015,whole milk,164
1120,3512,17-11-2015,cat food,24
1121,1197,27-04-2015,citrus fruit,30
1122,3958,4/3/2015,citrus fruit,30
1123,4890,14-09-2015,meat,90
1124,3112,19-05-2015,rolls/buns,122
1125,4502,22-11-2015,root vegetables,123
1126,4719,1/6/2015,tropical fruit,156
1127,1516,28-01-2015,brown bread,14
1128,4281,18-10-2015,shopping bags,133
1129,1566,30-04-2015,grapes,65
1130,4641,29-11-2015,ham,67
1131,2561,26-02-2015,root vegetables,123
1132,2344,17-12-2015,ice cream,74
1133,2643,21-04-2015,tropical fruit,156
1134,3236,9/4/2015,finished products,51
1135,4863,30-12-2015,dessert,44
1136,2264,12/1/2015,sparkling wine,142
1137,3168,20-03-2015,other vegetables,102
1138,1282,18-11-2015,misc. beverages,92
1139,2832,2/11/2015,other vegetables,102
1140,3067,27-11-2015,misc. beverages,92
1141,1847,17-04-2015,dessert,44
1142,3525,14-02-2015,frankfurter,56
1143,1231,14-10-2015,sausage,130
1144,3471,28-03-2015,meat,90
1145,2421,22-11-2015,sausage,130
1146,4092,14-06-2015,onions,99
1147,1577,16-03-2015,beef,8
1148,3463,13-06-2015,pip fruit,109
1149,3518,1/8/2015,ham,67
1150,4325,14-10-2015,yogurt,165
1151,4947,18-11-2015,citrus fruit,30
1152,2194,11/1/2015,other vegetables,102
1153,2868,20-03-2015,pork,111
1154,3211,30-09-2015,bathroom cleaner,7
1155,4537,1/1/2015,ham,67
1156,2243,15-09-2015,grapes,65
1157,2399,21-01-2015,pastry,105
1158,4133,22-01-2015,citrus fruit,30
1159,2937,17-06-2015,photo/film,107
1160,1029,14-03-2015,dessert,44
1161,4384,22-09-2015,citrus fruit,30
1162,3756,22-07-2015,soda,138
1163,1646,19-06-2015,chewing gum,26
1164,3066,30-11-2015,root vegetables,123
1165,1259,27-11-2015,pork,111
1166,2245,28-01-2015,turkey,157
1167,3289,1/3/2015,tropical fruit,156
1168,3742,22-08-2015,sausage,130
1169,4537,9/4/2015,sausage,130
1170,4531,29-09-2015,pork,111
1171,3764,5/10/2015,sausage,130
1172,1581,13-08-2015,grapes,65
1173,2859,11/2/2015,grapes,65
1174,2175,6/3/2015,other vegetables,102
1175,1301,3/11/2015,pot plants,112
1176,3465,1/11/2015,bottled water,12
1177,2203,27-06-2015,prosecco,116
1178,2113,16-08-2015,UHT-milk,1
1179,3072,26-01-2015,bottled water,12
1180,2805,17-08-2015,rolls/buns,122
1181,2511,14-07-2015,specialty chocolate,145
1182,2120,26-01-2015,beef,8
1183,2346,24-04-2015,tropical fruit,156
1184,2071,14-10-2015,beef,8
1185,2610,26-02-2015,rolls/buns,122
1186,3489,18-11-2015,berries,9
1187,3458,13-08-2015,sausage,130
1188,4869,6/2/2015,chicken,27
1189,2580,11/4/2015,sausage,130
1190,3305,24-06-2015,shopping bags,133
1191,3811,24-06-2015,canned beer,20
1192,1782,16-08-2015,soda,138
1193,3050,7/4/2015,yogurt,165
1194,4924,14-09-2015,rolls/buns,122
1195,1480,21-11-2015,rolls/buns,122
1196,3508,15-08-2015,whole milk,164
1197,2545,18-11-2015,citrus fruit,30
1198,3638,6/6/2015,citrus fruit,30
1199,3971,30-12-2015,brown bread,14
1200,4536,6/4/2015,tropical fruit,156
1201,2707,12/6/2015,frankfurter,56
1202,1382,29-09-2015,coffee,34
1203,4648,14-09-2015,ham,67
1204,2699,18-04-2015,other vegetables,102
1205,3119,5/2/2015,sausage,130
1206,4695,9/9/2015,pork,111
1207,4778,24-08-2015,citrus fruit,30
1208,3451,26-04-2015,tropical fruit,156
1209,2221,16-12-2015,other vegetables,102
1210,4217,23-11-2015,pork,111
1211,1334,7/6/2015,chicken,27
1212,2499,22-11-2015,root vegetables,123
1213,3585,21-07-2015,citrus fruit,30
1214,3161,8/11/2015,fruit/vegetable juice,64
1215,2434,6/6/2015,beef,8
1216,4448,6/1/2015,frankfurter,56
1217,4597,13-07-2015,frankfurter,56
1218,4584,9/10/2015,beef,8
1219,1606,10/3/2015,ham,67
1220,3323,12/11/2015,shopping bags,133
1221,1308,14-03-2015,pork,111
1222,1331,7/10/2015,condensed milk,35
1223,2386,30-01-2015,chicken,27
1224,3910,28-02-2015,sausage,130
1225,4274,1/8/2015,bottled beer,11
1226,3101,21-01-2015,chicken,27
1227,4416,23-12-2015,finished products,51
1228,2375,9/12/2015,pork,111
1229,1819,9/9/2015,root vegetables,123
1230,3981,2/10/2015,domestic eggs,49
1231,3553,1/6/2015,domestic eggs,49
1232,3846,28-01-2015,bottled water,12
1233,3037,23-02-2015,cling film/bags,32
1234,3469,9/2/2015,other vegetables,102
1235,1601,9/12/2015,whole milk,164
1236,4040,3/3/2015,sausage,130
1237,3926,7/6/2015,sausage,130
1238,4201,14-10-2015,tropical fruit,156
1239,4274,30-09-2015,frankfurter,56
1240,2665,13-04-2015,frozen potato products,62
1241,3153,8/10/2015,frankfurter,56
1242,2691,7/9/2015,frankfurter,56
1243,4022,31-07-2015,chicken,27
1244,3716,10/11/2015,tropical fruit,156
1245,4537,12/10/2015,bottled beer,11
1246,4875,11/6/2015,citrus fruit,30
1247,3822,25-09-2015,hamburger meat,68
1248,3609,12/12/2015,chicken,27
1249,4428,23-08-2015,pork,111
1250,3947,16-04-2015,rolls/buns,122
1251,2448,17-08-2015,bottled water,12
1252,2688,11/4/2015,sausage,130
1253,3764,24-07-2015,frozen potato products,62
1254,4523,24-08-2015,frankfurter,56
1255,3698,30-08-2015,sausage,130
1256,3898,21-08-2015,tropical fruit,156
1257,1761,2/10/2015,bottled beer,11
1258,2689,11/1/2015,bottled beer,11
1259,1627,11/4/2015,rolls/buns,122
1260,4629,16-11-2015,citrus fruit,30
1261,2790,30-12-2015,yogurt,165
1262,4496,23-01-2015,turkey,157
1263,1934,27-02-2015,soda,138
1264,2513,12/2/2015,canned beer,20
1265,3298,28-01-2015,canned beer,20
1266,4214,20-03-2015,sausage,130
1267,2480,14-08-2015,pork,111
1268,4962,29-03-2015,Instant food products,0
1269,3960,20-06-2015,frankfurter,56
1270,2074,23-01-2015,oil,98
1271,2625,3/10/2015,chicken,27
1272,1557,4/8/2015,beef,8
1273,2007,28-08-2015,dessert,44
1274,2120,7/10/2015,pork,111
1275,4289,8/9/2015,curd,40
1276,2356,31-01-2015,chicken,27
1277,4301,30-09-2015,whipped/sour cream,160
1278,2950,7/2/2015,frankfurter,56
1279,2263,2/7/2015,frankfurter,56
1280,3186,25-11-2015,liver loaf,84
1281,2655,1/7/2015,pork,111
1282,1491,18-06-2015,frankfurter,56
1283,2069,10/2/2015,pork,111
1284,3012,20-09-2015,pork,111
1285,2681,24-02-2015,soda,138
1286,4144,6/11/2015,root vegetables,123
1287,3919,7/10/2015,whipped/sour cream,160
1288,2777,1/6/2015,chocolate,28
1289,4119,9/5/2015,whole milk,164
1290,3597,23-06-2015,pork,111
1291,2110,15-05-2015,coffee,34
1292,3523,19-04-2015,rolls/buns,122
1293,3364,14-09-2015,citrus fruit,30
1294,3759,8/9/2015,citrus fruit,30
1295,4014,15-11-2015,soda,138
1296,3140,27-08-2015,cream cheese ,39
1297,2787,24-06-2015,soda,138
1298,2525,16-11-2015,chicken,27
1299,2555,5/12/2015,frozen fish,59
1300,2419,7/4/2015,sausage,130
1301,4257,21-08-2015,beef,8
1302,4267,16-06-2015,ham,67
1303,2364,8/9/2015,chicken,27
1304,4008,4/5/2015,herbs,70
1305,1231,28-06-2015,grapes,65
1306,1651,6/5/2015,tropical fruit,156
1307,1371,11/5/2015,frankfurter,56
1308,2501,9/9/2015,onions,99
1309,1467,2/5/2015,sausage,130
1310,1015,4/5/2015,citrus fruit,30
1311,4697,10/2/2015,hamburger meat,68
1312,2727,30-09-2015,frankfurter,56
1313,3592,10/6/2015,sausage,130
1314,1279,19-07-2015,root vegetables,123
1315,1708,2/4/2015,oil,98
1316,2305,5/1/2015,canned beer,20
1317,3294,3/7/2015,newspapers,95
1318,4147,16-09-2015,pip fruit,109
1319,3850,3/9/2015,coffee,34
1320,1624,22-12-2015,red/blush wine,119
1321,3023,6/5/2015,onions,99
1322,2771,26-08-2015,frankfurter,56
1323,1144,1/4/2015,meat,90
1324,3938,18-05-2015,whole milk,164
1325,4180,7/9/2015,dessert,44
1326,1053,9/7/2015,hamburger meat,68
1327,2671,27-07-2015,chewing gum,26
1328,2001,9/9/2015,bottled water,12
1329,2095,29-09-2015,beverages,10
1330,3245,8/12/2015,whole milk,164
