oid,uid,Date,product_name,pid
149,689,14/07/2020,yogurt,165
150,515,14/07/2020,frankfurter,56
150,515,14/07/2020,bottled beer,11
150,515,14/07/2020,grapes,65
150,515,14/07/2020,beverages,10
150,515,14/07/2020,curd,40
151,989,05/09/2020,ice cream,74
151,989,05/09/2020,sausage,130
151,989,05/09/2020,other vegetables,102
151,989,05/09/2020,dessert,44
151,989,05/09/2020,decalcifier,42
152,1730,05/09/2020,canned beer,20
152,1730,05/09/2020,coffee,34
152,1730,05/09/2020,berries,9
152,1730,05/09/2020,pork,111
152,1730,05/09/2020,frankfurter,56
153,1960,26/09/2020,pork,111
153,1960,26/09/2020,frankfurter,56
153,1960,26/09/2020,frozen dessert,58
153,1960,26/09/2020,chicken,27
153,1960,26/09/2020,vinegar,158
154,1663,26/09/2020,rolls/buns,122
154,1663,26/09/2020,whole milk,164
154,1663,26/09/2020,pork,111
154,1663,26/09/2020,rolls/buns,122
154,1663,26/09/2020,grapes,65
155,1181,23/04/2020,frankfurter,56
155,1181,23/04/2020,finished products,51
155,1181,23/04/2020,onions,99
155,1181,23/04/2020,tropical fruit,156
155,1181,23/04/2020,other vegetables,102
156,971,23/04/2020,ham,67
156,971,23/04/2020,other vegetables,102
156,971,23/04/2020,curd,40
156,971,23/04/2020,sausage,130
156,971,23/04/2020,canned beer,20
157,1909,10/06/2020,ham,67
157,1909,10/06/2020,packaged fruit/vegetables,103
157,1909,10/06/2020,meat,90
157,1909,10/06/2020,whole milk,164
157,1909,10/06/2020,canned beer,20
158,1177,10/06/2020,chicken,27
158,1177,10/06/2020,rolls/buns,122
158,1177,10/06/2020,pet care,106
158,1177,10/06/2020,root vegetables,123
158,1177,10/06/2020,pastry,105
159,445,28/08/2020,frankfurter,56
159,445,28/08/2020,chicken,27
159,445,28/08/2020,frozen dessert,58
159,445,28/08/2020,citrus fruit,30
159,445,28/08/2020,sausage,130
160,371,28/08/2020,root vegetables,123
160,371,28/08/2020,root vegetables,123
160,371,28/08/2020,bottled beer,11
160,371,28/08/2020,frankfurter,56
160,371,28/08/2020,root vegetables,123
161,1748,17/06/2020,berries,9
161,1748,17/06/2020,hamburger meat,68
161,1748,17/06/2020,tropical fruit,156
161,1748,17/06/2020,frankfurter,56
161,1748,17/06/2020,frankfurter,56
162,1899,17/06/2020,soda,138
162,1899,17/06/2020,ice cream,74
162,1899,17/06/2020,beef,8
162,1899,17/06/2020,whole milk,164
162,1899,17/06/2020,pork,111
163,1407,10/05/2020,whole milk,164
163,1407,10/05/2020,bottled beer,11
163,1407,10/05/2020,pork,111
163,1407,10/05/2020,root vegetables,123
163,1407,10/05/2020,canned beer,20
164,902,10/05/2020,citrus fruit,30
164,902,10/05/2020,pip fruit,109
164,902,10/05/2020,root vegetables,123
164,902,10/05/2020,tropical fruit,156
164,902,10/05/2020,beef,8
165,859,10/08/2020,chicken,27
165,859,10/08/2020,citrus fruit,30
165,859,10/08/2020,meat,90
165,859,10/08/2020,cream cheese ,39
165,859,10/08/2020,citrus fruit,30
166,637,10/08/2020,specialty bar,143
166,637,10/08/2020,meat,90
166,637,10/08/2020,citrus fruit,30
166,637,10/08/2020,frankfurter,56
166,637,10/08/2020,citrus fruit,30
167,1243,20/08/2020,turkey,157
167,1243,20/08/2020,citrus fruit,30
167,1243,20/08/2020,sausage,130
167,1243,20/08/2020,newspapers,95
167,1243,20/08/2020,whole milk,164
168,345,20/08/2020,yogurt,165
168,345,20/08/2020,yogurt,165
168,345,20/08/2020,bottled water,12
168,345,20/08/2020,berries,9
168,345,20/08/2020,packaged fruit/vegetables,103
169,16,23/06/2020,frankfurter,56
169,16,23/06/2020,nuts/prunes,97
169,16,23/06/2020,citrus fruit,30
169,16,23/06/2020,beef,8
169,16,23/06/2020,whole milk,164
170,1103,23/06/2020,other vegetables,102
170,1103,23/06/2020,beef,8
170,1103,23/06/2020,fish,52
170,1103,23/06/2020,other vegetables,102
170,1103,23/06/2020,tropical fruit,156
171,323,17/04/2020,coffee,34
171,323,17/04/2020,sausage,130
171,323,17/04/2020,meat,90
171,323,17/04/2020,chicken,27
171,323,17/04/2020,berries,9
172,1931,17/04/2020,frozen meals,61
172,1931,17/04/2020,whipped/sour cream,160
172,1931,17/04/2020,beef,8
172,1931,17/04/2020,chicken,27
172,1931,17/04/2020,chicken,27
173,1941,10/08/2020,beef,8
173,1941,10/08/2020,packaged fruit/vegetables,103
173,1941,10/08/2020,sugar,150
173,1941,10/08/2020,frankfurter,56
173,1941,10/08/2020,berries,9
174,1975,10/08/2020,bottled water,12
174,1975,10/08/2020,sausage,130
174,1975,10/08/2020,whole milk,164
174,1975,10/08/2020,ice cream,74
174,1975,10/08/2020,frankfurter,56
175,1132,16/04/2020,root vegetables,123
175,1132,16/04/2020,sausage,130
175,1132,16/04/2020,sausage,130
175,1132,16/04/2020,beef,8
175,1132,16/04/2020,fruit/vegetable juice,64
176,322,16/04/2020,sugar,150
176,322,16/04/2020,berries,9
176,322,16/04/2020,yogurt,165
176,322,16/04/2020,pork,111
176,322,16/04/2020,bottled beer,11
177,739,20/04/2020,curd,40
177,739,20/04/2020,beef,8
177,739,20/04/2020,pork,111
177,739,20/04/2020,white bread,162
177,739,20/04/2020,grapes,65
178,1598,20/04/2020,potato products,113
178,1598,20/04/2020,root vegetables,123
178,1598,20/04/2020,chicken,27
178,1598,20/04/2020,chicken,27
178,1598,20/04/2020,fish,52
179,403,08/06/2020,canned beer,20
179,403,08/06/2020,other vegetables,102
179,403,08/06/2020,chicken,27
179,403,08/06/2020,other vegetables,102
179,403,08/06/2020,tropical fruit,156
180,642,08/06/2020,whole milk,164
180,642,08/06/2020,beef,8
180,642,08/06/2020,sausage,130
180,642,08/06/2020,whole milk,164
180,642,08/06/2020,rolls/buns,122
181,214,18/06/2020,citrus fruit,30
181,214,18/06/2020,whole milk,164
181,214,18/06/2020,pastry,105
181,214,18/06/2020,tropical fruit,156
181,214,18/06/2020,sliced cheese,135
182,1947,18/06/2020,soda,138
182,1947,18/06/2020,ham,67
182,1947,18/06/2020,salty snack,128
182,1947,18/06/2020,whole milk,164
182,1947,18/06/2020,root vegetables,123
183,965,04/09/2020,soda,138
183,965,04/09/2020,curd,40
183,965,04/09/2020,bottled water,12
183,965,04/09/2020,packaged fruit/vegetables,103
183,965,04/09/2020,tropical fruit,156
184,732,04/09/2020,ham,67
184,732,04/09/2020,pork,111
184,732,04/09/2020,beverages,10
184,732,04/09/2020,sausage,130
184,732,04/09/2020,sausage,130
185,901,12/09/2020,root vegetables,123
185,901,12/09/2020,whole milk,164
185,901,12/09/2020,frankfurter,56
185,901,12/09/2020,soda,138
185,901,12/09/2020,soda,138
186,547,12/09/2020,frankfurter,56
186,547,12/09/2020,berries,9
186,547,12/09/2020,canned beer,20
186,547,12/09/2020,frankfurter,56
186,547,12/09/2020,frankfurter,56
187,890,10/06/2020,berries,9
187,890,10/06/2020,frankfurter,56
187,890,10/06/2020,newspapers,95
187,890,10/06/2020,frozen fish,59
187,890,10/06/2020,tropical fruit,156
188,1074,10/06/2020,beef,8
188,1074,10/06/2020,rolls/buns,122
188,1074,10/06/2020,specialty chocolate,145
188,1074,10/06/2020,sparkling wine,142
188,1074,10/06/2020,citrus fruit,30
189,943,03/09/2020,onions,99
189,943,03/09/2020,whole milk,164
189,943,03/09/2020,photo/film,107
189,943,03/09/2020,hamburger meat,68
189,943,03/09/2020,other vegetables,102
190,96,03/09/2020,whole milk,164
190,96,03/09/2020,pork,111
190,96,03/09/2020,tropical fruit,156
190,96,03/09/2020,chicken,27
190,96,03/09/2020,other vegetables,102
191,1557,17/07/2020,sausage,130
191,1557,17/07/2020,whole milk,164
191,1557,17/07/2020,rolls/buns,122
191,1557,17/07/2020,hygiene articles,73
191,1557,17/07/2020,ice cream,74
192,473,17/07/2020,curd,40
192,473,17/07/2020,whole milk,164
192,473,17/07/2020,onions,99
192,473,17/07/2020,finished products,51
192,473,17/07/2020,salt,127
193,202,16/06/2020,tropical fruit,156
193,202,16/06/2020,other vegetables,102
193,202,16/06/2020,chocolate,28
193,202,16/06/2020,ice cream,74
193,202,16/06/2020,tropical fruit,156
194,476,16/06/2020,frankfurter,56
194,476,16/06/2020,butter,15
194,476,16/06/2020,other vegetables,102
194,476,16/06/2020,tropical fruit,156
194,476,16/06/2020,citrus fruit,30
195,1983,13/08/2020,UHT-milk,1
195,1983,13/08/2020,beef,8
195,1983,13/08/2020,curd,40
195,1983,13/08/2020,citrus fruit,30
195,1983,13/08/2020,yogurt,165
196,287,13/08/2020,bottled beer,11
196,287,13/08/2020,grapes,65
196,287,13/08/2020,pork,111
196,287,13/08/2020,sausage,130
196,287,13/08/2020,frankfurter,56
197,1600,21/04/2020,artif. sweetener,3
197,1600,21/04/2020,frankfurter,56
197,1600,21/04/2020,pip fruit,109
197,1600,21/04/2020,frankfurter,56
197,1600,21/04/2020,whole milk,164
198,458,21/04/2020,domestic eggs,49
198,458,21/04/2020,packaged fruit/vegetables,103
198,458,21/04/2020,chicken,27
198,458,21/04/2020,pork,111
198,458,21/04/2020,citrus fruit,30
199,861,02/06/2020,light bulbs,80
199,861,02/06/2020,cream cheese ,39
199,861,02/06/2020,sausage,130
199,861,02/06/2020,citrus fruit,30
199,861,02/06/2020,other vegetables,102
200,1150,02/06/2020,chicken,27
200,1150,02/06/2020,ice cream,74
200,1150,02/06/2020,pork,111
200,1150,02/06/2020,pork,111
200,1150,02/06/2020,onions,99
201,1653,10/09/2020,tropical fruit,156
201,1653,10/09/2020,whipped/sour cream,160
201,1653,10/09/2020,berries,9
201,1653,10/09/2020,berries,9
201,1653,10/09/2020,rolls/buns,122
202,1450,10/09/2020,ice cream,74
202,1450,10/09/2020,coffee,34
202,1450,10/09/2020,whole milk,164
202,1450,10/09/2020,whole milk,164
202,1450,10/09/2020,citrus fruit,30
203,1102,26/08/2020,beef,8
203,1102,26/08/2020,pork,111
203,1102,26/08/2020,turkey,157
203,1102,26/08/2020,margarine,88
203,1102,26/08/2020,butter milk,16
204,1211,26/08/2020,beef,8
204,1211,26/08/2020,bottled water,12
204,1211,26/08/2020,pip fruit,109
204,1211,26/08/2020,whole milk,164
204,1211,26/08/2020,chocolate,28
205,1138,27/07/2020,frankfurter,56
205,1138,27/07/2020,whole milk,164
205,1138,27/07/2020,sausage,130
205,1138,27/07/2020,grapes,65
205,1138,27/07/2020,brown bread,14
206,593,27/07/2020,root vegetables,123
206,593,27/07/2020,UHT-milk,1
206,593,27/07/2020,onions,99
206,593,27/07/2020,beef,8
206,593,27/07/2020,pork,111
207,435,27/08/2020,canned beer,20
207,435,27/08/2020,yogurt,165
207,435,27/08/2020,yogurt,165
207,435,27/08/2020,pip fruit,109
207,435,27/08/2020,meat,90
208,616,27/08/2020,coffee,34
208,616,27/08/2020,bottled water,12
208,616,27/08/2020,bottled beer,11
208,616,27/08/2020,sausage,130
208,616,27/08/2020,shopping bags,133
209,843,16/04/2020,pork,111
209,843,16/04/2020,frankfurter,56
209,843,16/04/2020,ice cream,74
209,843,16/04/2020,root vegetables,123
209,843,16/04/2020,sausage,130
210,637,16/04/2020,sausage,130
210,637,16/04/2020,root vegetables,123
210,637,16/04/2020,canned vegetables,23
210,637,16/04/2020,tropical fruit,156
210,637,16/04/2020,grapes,65
211,1026,19/09/2020,whole milk,164
211,1026,19/09/2020,frankfurter,56
211,1026,19/09/2020,dessert,44
211,1026,19/09/2020,shopping bags,133
211,1026,19/09/2020,butter,15
212,45,19/09/2020,frankfurter,56
212,45,19/09/2020,pork,111
212,45,19/09/2020,whole milk,164
212,45,19/09/2020,brown bread,14
212,45,19/09/2020,frozen fish,59
213,1398,14/04/2020,soda,138
213,1398,14/04/2020,whole milk,164
213,1398,14/04/2020,pork,111
213,1398,14/04/2020,whipped/sour cream,160
213,1398,14/04/2020,frankfurter,56
214,1645,14/04/2020,grapes,65
214,1645,14/04/2020,sausage,130
214,1645,14/04/2020,citrus fruit,30
214,1645,14/04/2020,ham,67
214,1645,14/04/2020,chewing gum,26
215,1058,08/07/2020,beef,8
215,1058,08/07/2020,beef,8
215,1058,08/07/2020,other vegetables,102
215,1058,08/07/2020,frankfurter,56
215,1058,08/07/2020,canned fish,21
216,663,08/07/2020,sausage,130
216,663,08/07/2020,bottled water,12
216,663,08/07/2020,specialty cheese,144
216,663,08/07/2020,bottled water,12
216,663,08/07/2020,bottled water,12
217,1249,14/07/2020,chicken,27
217,1249,14/07/2020,frankfurter,56
217,1249,14/07/2020,chicken,27
217,1249,14/07/2020,chicken,27
217,1249,14/07/2020,butter,15
218,1420,14/07/2020,citrus fruit,30
218,1420,14/07/2020,whipped/sour cream,160
218,1420,14/07/2020,frankfurter,56
218,1420,14/07/2020,beef,8
218,1420,14/07/2020,chicken,27
219,1366,01/07/2020,sausage,130
219,1366,01/07/2020,citrus fruit,30
219,1366,01/07/2020,ice cream,74
219,1366,01/07/2020,specialty chocolate,145
219,1366,01/07/2020,frankfurter,56
220,1484,01/07/2020,pork,111
220,1484,01/07/2020,UHT-milk,1
220,1484,01/07/2020,UHT-milk,1
220,1484,01/07/2020,cookware,37
220,1484,01/07/2020,citrus fruit,30
221,1666,09/07/2020,sausage,130
221,1666,09/07/2020,frankfurter,56
221,1666,09/07/2020,citrus fruit,30
221,1666,09/07/2020,ham,67
221,1666,09/07/2020,ham,67
222,1580,09/07/2020,bottled water,12
222,1580,09/07/2020,popcorn,110
222,1580,09/07/2020,tropical fruit,156
222,1580,09/07/2020,frankfurter,56
222,1580,09/07/2020,hamburger meat,68
223,909,11/07/2020,soda,138
223,909,11/07/2020,sausage,130
223,909,11/07/2020,yogurt,165
223,909,11/07/2020,meat,90
223,909,11/07/2020,red/blush wine,119
224,790,11/07/2020,UHT-milk,1
224,790,11/07/2020,brown bread,14
224,790,11/07/2020,semi-finished bread,132
224,790,11/07/2020,whole milk,164
224,790,11/07/2020,cat food,24
225,1057,03/05/2020,citrus fruit,30
225,1057,03/05/2020,citrus fruit,30
225,1057,03/05/2020,meat,90
225,1057,03/05/2020,rolls/buns,122
225,1057,03/05/2020,root vegetables,123
226,1588,03/05/2020,tropical fruit,156
226,1588,03/05/2020,brown bread,14
226,1588,03/05/2020,shopping bags,133
226,1588,03/05/2020,grapes,65
226,1588,03/05/2020,ham,67
227,5,05/07/2020,root vegetables,123
227,5,05/07/2020,ice cream,74
227,5,05/07/2020,tropical fruit,156
227,5,05/07/2020,finished products,51
227,5,05/07/2020,dessert,44
228,200,05/07/2020,sparkling wine,142
228,200,05/07/2020,other vegetables,102
228,200,05/07/2020,misc. beverages,92
228,200,05/07/2020,other vegetables,102
228,200,05/07/2020,misc. beverages,92
229,457,26/07/2020,dessert,44
229,457,26/07/2020,frankfurter,56
229,457,26/07/2020,sausage,130
229,457,26/07/2020,meat,90
229,457,26/07/2020,sausage,130
230,1232,26/07/2020,onions,99
230,1232,26/07/2020,beef,8
230,1232,26/07/2020,pip fruit,109
230,1232,26/07/2020,ham,67
230,1232,26/07/2020,yogurt,165
231,1551,09/05/2020,citrus fruit,30
231,1551,09/05/2020,other vegetables,102
231,1551,09/05/2020,pork,111
231,1551,09/05/2020,bathroom cleaner,7
231,1551,09/05/2020,ham,67
232,1933,09/05/2020,grapes,65
232,1933,09/05/2020,pastry,105
232,1933,09/05/2020,citrus fruit,30
232,1933,09/05/2020,photo/film,107
232,1933,09/05/2020,dessert,44
233,1419,23/06/2020,citrus fruit,30
233,1419,23/06/2020,soda,138
233,1419,23/06/2020,chewing gum,26
233,1419,23/06/2020,root vegetables,123
233,1419,23/06/2020,pork,111
234,574,23/06/2020,turkey,157
234,574,23/06/2020,tropical fruit,156
234,574,23/06/2020,sausage,130
234,574,23/06/2020,sausage,130
234,574,23/06/2020,pork,111
235,1329,20/06/2020,sausage,130
235,1329,20/06/2020,grapes,65
235,1329,20/06/2020,grapes,65
235,1329,20/06/2020,other vegetables,102
235,1329,20/06/2020,pot plants,112
236,463,20/06/2020,bottled water,12
236,463,20/06/2020,prosecco,116
236,463,20/06/2020,UHT-milk,1
236,463,20/06/2020,bottled water,12
236,463,20/06/2020,rolls/buns,122
237,642,06/05/2020,specialty chocolate,145
237,642,06/05/2020,beef,8
237,642,06/05/2020,tropical fruit,156
237,642,06/05/2020,beef,8
237,642,06/05/2020,rolls/buns,122
238,975,06/05/2020,berries,9
238,975,06/05/2020,sausage,130
238,975,06/05/2020,chicken,27
238,975,06/05/2020,sausage,130
238,975,06/05/2020,shopping bags,133
239,1838,14/05/2020,canned beer,20
239,1838,14/05/2020,soda,138
239,1838,14/05/2020,yogurt,165
239,1838,14/05/2020,rolls/buns,122
239,1838,14/05/2020,rolls/buns,122
240,997,14/05/2020,whole milk,164
240,997,14/05/2020,citrus fruit,30
240,997,14/05/2020,citrus fruit,30
240,997,14/05/2020,brown bread,14
240,997,14/05/2020,tropical fruit,156
241,1712,15/06/2020,frankfurter,56
241,1712,15/06/2020,coffee,34
241,1712,15/06/2020,ham,67
241,1712,15/06/2020,other vegetables,102
241,1712,15/06/2020,sausage,130
242,882,15/06/2020,pork,111
242,882,15/06/2020,citrus fruit,30
242,882,15/06/2020,tropical fruit,156
242,882,15/06/2020,other vegetables,102
242,882,15/06/2020,pork,111
243,735,23/07/2020,chicken,27
243,735,23/07/2020,root vegetables,123
243,735,23/07/2020,citrus fruit,30
243,735,23/07/2020,fruit/vegetable juice,64
243,735,23/07/2020,beef,8
244,1937,23/07/2020,frankfurter,56
244,1937,23/07/2020,frankfurter,56
244,1937,23/07/2020,beef,8
244,1937,23/07/2020,ham,67
244,1937,23/07/2020,shopping bags,133
245,1781,05/09/2020,pork,111
245,1781,05/09/2020,condensed milk,35
245,1781,05/09/2020,chicken,27
245,1781,05/09/2020,sausage,130
245,1781,05/09/2020,bottled beer,11
246,1876,05/09/2020,chicken,27
246,1876,05/09/2020,finished products,51
246,1876,05/09/2020,pork,111
246,1876,05/09/2020,root vegetables,123
246,1876,05/09/2020,domestic eggs,49
247,298,06/05/2020,domestic eggs,49
247,298,06/05/2020,bottled water,12
247,298,06/05/2020,cling film/bags,32
247,298,06/05/2020,other vegetables,102
247,298,06/05/2020,whole milk,164
248,1165,06/05/2020,sausage,130
248,1165,06/05/2020,sausage,130
248,1165,06/05/2020,tropical fruit,156
248,1165,06/05/2020,frankfurter,56
248,1165,06/05/2020,frozen potato products,62
249,136,04/06/2020,frankfurter,56
249,136,04/06/2020,frankfurter,56
249,136,04/06/2020,chicken,27
249,136,04/06/2020,tropical fruit,156
249,136,04/06/2020,bottled beer,11
250,1671,04/06/2020,citrus fruit,30
250,1671,04/06/2020,hamburger meat,68
250,1671,04/06/2020,chicken,27
250,1671,04/06/2020,pork,111
250,1671,04/06/2020,rolls/buns,122
251,440,05/05/2020,bottled water,12
251,440,05/05/2020,sausage,130
251,440,05/05/2020,frozen potato products,62
251,440,05/05/2020,frankfurter,56
251,440,05/05/2020,sausage,130
252,1412,05/05/2020,tropical fruit,156
252,1412,05/05/2020,bottled beer,11
252,1412,05/05/2020,bottled beer,11
252,1412,05/05/2020,rolls/buns,122
252,1412,05/05/2020,citrus fruit,30
253,819,14/07/2020,yogurt,165
253,819,14/07/2020,turkey,157
253,819,14/07/2020,soda,138
253,819,14/07/2020,canned beer,20
253,819,14/07/2020,canned beer,20
254,881,14/07/2020,sausage,130
254,881,14/07/2020,pork,111
254,881,14/07/2020,Instant food products,0
254,881,14/07/2020,frankfurter,56
254,881,14/07/2020,oil,98
255,820,20/06/2020,chicken,27
255,820,20/06/2020,beef,8
255,820,20/06/2020,dessert,44
255,820,20/06/2020,pork,111
255,820,20/06/2020,curd,40
256,813,20/06/2020,chicken,27
256,813,20/06/2020,whipped/sour cream,160
256,813,20/06/2020,frankfurter,56
256,813,20/06/2020,frankfurter,56
256,813,20/06/2020,liver loaf,84
257,1772,23/06/2020,pork,111
257,1772,23/06/2020,frankfurter,56
257,1772,23/06/2020,pork,111
257,1772,23/06/2020,pork,111
257,1772,23/06/2020,soda,138
258,991,23/06/2020,root vegetables,123
258,991,23/06/2020,whipped/sour cream,160
258,991,23/06/2020,chocolate,28
258,991,23/06/2020,whole milk,164
258,991,23/06/2020,pork,111
259,316,27/06/2020,coffee,34
259,316,27/06/2020,rolls/buns,122
259,316,27/06/2020,citrus fruit,30
259,316,27/06/2020,citrus fruit,30
259,316,27/06/2020,soda,138
260,1306,27/06/2020,cream cheese ,39
260,1306,27/06/2020,soda,138
260,1306,27/06/2020,chicken,27
260,1306,27/06/2020,frozen fish,59
260,1306,27/06/2020,sausage,130
261,1079,25/08/2020,beef,8
261,1079,25/08/2020,ham,67
261,1079,25/08/2020,chicken,27
261,1079,25/08/2020,herbs,70
261,1079,25/08/2020,grapes,65
262,1970,25/08/2020,tropical fruit,156
262,1970,25/08/2020,frankfurter,56
262,1970,25/08/2020,onions,99
262,1970,25/08/2020,sausage,130
262,1970,25/08/2020,citrus fruit,30
263,1041,19/08/2020,hamburger meat,68
263,1041,19/08/2020,frankfurter,56
263,1041,19/08/2020,sausage,130
263,1041,19/08/2020,root vegetables,123
263,1041,19/08/2020,oil,98
264,1981,19/08/2020,canned beer,20
264,1981,19/08/2020,newspapers,95
264,1981,19/08/2020,pip fruit,109
264,1981,19/08/2020,coffee,34
264,1981,19/08/2020,red/blush wine,119
265,303,09/08/2020,onions,99
265,303,09/08/2020,frankfurter,56
265,303,09/08/2020,meat,90
265,303,09/08/2020,whole milk,164
265,303,09/08/2020,dessert,44
266,1446,09/08/2020,hamburger meat,68
266,1446,09/08/2020,chewing gum,26
266,1446,09/08/2020,bottled water,12
266,1446,09/08/2020,beverages,10
266,1446,09/08/2020,whole milk,164
267,1617,19/09/2020,citrus fruit,30
267,1617,19/09/2020,tropical fruit,156
267,1617,19/09/2020,cat food,24
267,1617,19/09/2020,whole milk,164
267,1617,19/09/2020,soda,138
268,1291,19/09/2020,sausage,130
268,1291,19/09/2020,root vegetables,123
268,1291,19/09/2020,berries,9
268,1291,19/09/2020,other vegetables,102
268,1291,19/09/2020,sausage,130
269,512,06/08/2020,beverages,10
269,512,06/08/2020,chicken,27
269,512,06/08/2020,whole milk,164
269,512,06/08/2020,sausage,130
269,512,06/08/2020,ham,67
270,490,06/08/2020,whole milk,164
270,490,06/08/2020,root vegetables,123
270,490,06/08/2020,citrus fruit,30
270,490,06/08/2020,frankfurter,56
270,490,06/08/2020,ice cream,74
